createDate_date,dateScanned_date,finishedDate_date,modifyDate_date,pointsAwardedDate_date,purchaseDate_date
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611242556000,1611242556000,1611242917000.0,1611243070000,1611242917000.0,1611187200000.0
1611199271000,1611199271000,,1611199314000,,
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611261740000,1611261740000,1611262062000.0,1611262191000,1611262062000.0,1611187200000.0
1611237537000,1611237537000,1611237538000.0,1611237538000,1611237538000.0,1610949600000.0
1611237537000,1611237537000,1611237538000.0,1611237538000,1611237538000.0,1610949600000.0
1611237537000,1611237537000,1611237538000.0,1611237538000,1611237538000.0,1610949600000.0
1611237537000,1611237537000,1611237538000.0,1611237538000,1611237538000.0,1610949600000.0
1611237537000,1611237537000,1611237538000.0,1611237538000,1611237538000.0,1610949600000.0
1611267449450,1611267449450,,1611267449450,,
1611237511000,1611237511000,1611237512000.0,1611237512000,1611237512000.0,1611151111000.0
1611237534000,1611237534000,1611237534000.0,1611237534000,1611237534000.0,1611151134000.0
1611237448000,1611237448000,1611237450000.0,1611237450000,1611237450000.0,1610776800000.0
1611237448000,1611237448000,1611237450000.0,1611237450000,1611237450000.0,1610776800000.0
1611237448000,1611237448000,1611237450000.0,1611237450000,1611237450000.0,1610776800000.0
1611237448000,1611237448000,1611237450000.0,1611237450000,1611237450000.0,1610776800000.0
1611237448000,1611237448000,1611237450000.0,1611237450000,1611237450000.0,1610776800000.0
1611237468000,1611237468000,1611237469000.0,1611237469000,1611237469000.0,1611151068000.0
1611237461000,1611237461000,1611237461000.0,1611237461000,1611237461000.0,1611151061000.0
1611237457000,1611237457000,1611237458000.0,1611237458000,1611237458000.0,1610114257000.0
1611196950660,1611196950660,,1611196950660,,
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611241132000,1611241132000,1611241885000.0,1611242168000,1611241885000.0,1610841600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
1611347146000,1611347146000,1611347747000.0,1611347841000,1611347747000.0,1611273600000.0
